class,num_vertices,num_faces,face_types,bounding_box
RoundTable,356,904,only triangles,"{'min': [-0.28, -0.57, -0.63], 'max': [0.86, 0.73, 0.69]}"
RoundTable,2136,4256,only triangles,"{'min': [-0.92, -0.89, -0.91], 'max': [0.86, 0.89, 0.12]}"
RoundTable,54,88,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.54, 0.93]}"
PlantIndoors,64126,34887,only triangles,"{'min': [-1.1, -0.84, -0.85], 'max': [0.83, 0.71, 0.7]}"
PlantIndoors,20165,30052,only triangles,"{'min': [-0.99, -0.9, -0.95], 'max': [0.64, 0.63, 0.59]}"
PlantIndoors,7888,10914,only triangles,"{'min': [-0.73, -0.77, -0.55], 'max': [0.67, 0.57, 0.65]}"
PlantIndoors,5671,7624,only triangles,"{'min': [-0.71, -0.51, -0.27], 'max': [0.89, 0.43, 0.23]}"
PlantIndoors,3855,5054,only triangles,"{'min': [-0.64, -0.64, -0.66], 'max': [1.06, 1.05, 0.71]}"
PlantIndoors,2659,3236,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.97, 0.81, 0.98]}"
PlantIndoors,13242,17421,only triangles,"{'min': [-0.56, -0.89, -0.9], 'max': [0.8, 0.88, 0.69]}"
PlantIndoors,7882,10842,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.92, 0.98, 0.92]}"
PlantIndoors,234,401,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.58, 0.98, 0.36]}"
PlantIndoors,318,478,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.55, 0.98, 0.51]}"
PlantIndoors,5383,7952,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.92, 0.81, 0.98]}"
PlantIndoors,18348,30014,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.84, 0.85]}"
PlantIndoors,228,426,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.39, 0.98, 0.49]}"
PlantIndoors,11668,15162,only triangles,"{'min': [-0.53, -0.73, -0.82], 'max': [0.83, 0.73, 0.65]}"
PlantIndoors,1787,3360,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.88, 0.98, 0.75]}"
PlantIndoors,7641,11540,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.9, 0.98, 0.9]}"
PlantIndoors,5348,6764,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.64, 0.98, 0.64]}"
PlantIndoors,1235,1277,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.81, 0.98, 0.65]}"
PlantIndoors,1027,1024,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.72, 0.98, 0.66]}"
PlantIndoors,6696,10794,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.89, 0.7, 0.98]}"
PlantIndoors,729,1284,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.67, 0.91, 0.98]}"
PlantIndoors,16404,20208,only triangles,"{'min': [-0.88, -0.74, -0.72], 'max': [0.93, 0.69, 0.59]}"
PlantIndoors,6696,10794,only triangles,"{'min': [-0.85, -0.83, -0.83], 'max': [0.82, 0.82, 0.79]}"
PlantIndoors,8453,10608,only triangles,"{'min': [-0.9, -0.86, -0.88], 'max': [0.79, 0.68, 0.72]}"
PlantIndoors,11666,15091,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.94, 0.88, 0.98]}"
PlantIndoors,395,692,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.66, 0.89]}"
PlantIndoors,96,156,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.89, 0.9, 0.98]}"
PlantIndoors,1522,2064,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.95, 0.98, 0.96]}"
PlantIndoors,13324,20094,only triangles,"{'min': [-0.87, -0.49, -0.39], 'max': [0.53, 0.45, 0.38]}"
PlantIndoors,3855,5054,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.95, 0.98, 0.89]}"
PlantIndoors,197,480,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.49, 0.98, 0.54]}"
PlantIndoors,491,644,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.91, 0.51, 0.98]}"
PlantIndoors,7641,11604,only triangles,"{'min': [-0.93, -0.82, -0.73], 'max': [0.67, 0.61, 0.81]}"
PlantIndoors,5307,7909,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.74, 0.98, 0.62]}"
PlantIndoors,8260,10184,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.77, 0.97]}"
PlantIndoors,8453,10544,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.96, 0.98, 0.96]}"
PlantIndoors,13312,20016,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.65, 0.98, 0.61]}"
PlantIndoors,220,320,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.29, 0.98, 0.23]}"
PlantIndoors,4867,6370,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.81, 0.96]}"
PlantIndoors,316,548,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.49, 0.98, 0.66]}"
PlantIndoors,11431,16584,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.66, 0.98, 0.62]}"
PlantIndoors,1325,2111,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.51, 0.98, 0.55]}"
PlantIndoors,16404,20144,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.72, 0.98, 0.8]}"
PlantIndoors,19105,26032,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.88, 0.98, 0.81]}"
PlantIndoors,491,644,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.93, 0.54, 0.98]}"
PlantIndoors,395,454,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.65, 0.86]}"
PlantIndoors,13242,17357,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.74, 0.88]}"
PlantIndoors,6257,7196,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.69, 0.8]}"
PlantIndoors,7930,8928,only triangles,"{'min': [-0.98, -0.69, -0.77], 'max': [0.86, 0.61, 0.59]}"
PlantIndoors,18348,30078,only triangles,"{'min': [-0.79, -0.87, -0.78], 'max': [0.77, 0.9, 0.88]}"
PlantIndoors,7529,10680,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.87, 0.98, 0.86]}"
PlantIndoors,17834,19610,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.49, 0.98, 0.49]}"
PlantIndoors,7323,8448,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.87, 0.93, 0.98]}"
PlantIndoors,695,723,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.88, 0.77, 0.98]}"
PlantIndoors,6365,7424,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.9, 0.89, 0.98]}"
PlantIndoors,7930,8864,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.76, 0.98, 0.75]}"
PlantIndoors,22431,32752,only triangles,"{'min': [-1.02, -0.76, -0.77], 'max': [0.74, 0.81, 0.95]}"
PlantIndoors,16333,25760,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.58, 0.92]}"
PlantIndoors,2950,4292,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.58, 0.94]}"
PlantIndoors,623,1129,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.72, 0.98, 0.66]}"
PlantIndoors,2659,3300,only triangles,"{'min': [-0.85, -0.86, -0.87], 'max': [1.0, 0.73, 0.91]}"
PlantIndoors,19105,26096,only triangles,"{'min': [-0.59, -0.51, -0.66], 'max': [1.01, 1.15, 0.66]}"
PlantIndoors,1523,2064,only triangles,"{'min': [-0.7, -0.48, -0.75], 'max': [0.7, 0.83, 0.51]}"
PlantIndoors,16595,21622,only triangles,"{'min': [-0.68, -0.81, -0.85], 'max': [1.0, 0.64, 0.57]}"
PlantIndoors,11431,16648,only triangles,"{'min': [-0.89, -0.53, -0.5], 'max': [0.77, 0.67, 0.53]}"
Mug,560,1112,only triangles,"{'min': [-0.6, -0.62, -0.53], 'max': [1.02, 0.66, 0.57]}"
Mug,5893,11748,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.89, 0.71]}"
Mug,5703,11040,only triangles,"{'min': [-0.87, -0.39, -0.63], 'max': [0.75, 0.74, 0.62]}"
Mug,1723,3446,only triangles,"{'min': [-1.01, -0.67, -0.68], 'max': [0.69, 0.7, 0.67]}"
Mug,998,1988,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.81, 0.62]}"
Mug,6672,13344,only triangles,"{'min': [-1.05, -0.61, -0.6], 'max': [0.7, 0.79, 0.51]}"
Mug,15266,30524,only triangles,"{'min': [-0.93, -0.67, -0.3], 'max': [0.79, 0.73, 0.62]}"
Mug,3238,6460,only triangles,"{'min': [-0.94, -0.8, -0.51], 'max': [0.8, 0.81, 0.57]}"
Mug,7452,14908,only triangles,"{'min': [-1.02, -0.73, -0.49], 'max': [0.71, 0.92, 0.49]}"
Mug,5476,10944,only triangles,"{'min': [-1.14, -0.74, -0.34], 'max': [0.67, 0.67, 0.56]}"
Mug,19522,38444,only triangles,"{'min': [-0.79, -0.76, -0.85], 'max': [0.84, 0.82, 0.51]}"
Mug,37360,74720,only triangles,"{'min': [-0.91, -0.79, -0.51], 'max': [0.62, 0.94, 0.67]}"
Mug,3300,6592,only triangles,"{'min': [-0.67, -0.9, -0.68], 'max': [0.99, 0.62, 0.79]}"
Mug,2021,3960,only triangles,"{'min': [-0.83, -0.55, -0.58], 'max': [0.55, 1.01, 0.6]}"
Mug,1720,3440,only triangles,"{'min': [-0.63, -0.9, -0.59], 'max': [1.04, 0.63, 0.58]}"
Mug,3265,6520,only triangles,"{'min': [-0.7, -0.64, -0.87], 'max': [0.52, 0.97, 0.67]}"
Mug,785,1505,only triangles,"{'min': [-0.72, -0.91, -0.84], 'max': [1.03, 0.87, 0.71]}"
Mug,920,1800,only triangles,"{'min': [-0.96, -0.73, -0.68], 'max': [0.81, 1.04, 0.72]}"
Mug,738,2874,only triangles,"{'min': [-1.14, -0.77, -0.63], 'max': [0.65, 0.8, 0.58]}"
Mug,799,1550,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.89, 0.98, 0.57]}"
Mug,3792,7584,only triangles,"{'min': [-0.9, -0.52, -0.46], 'max': [0.85, 0.67, 0.53]}"
Mug,896,1696,only triangles,"{'min': [-0.56, -0.94, -0.7], 'max': [0.91, 0.75, 0.56]}"
Mug,1725,3450,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.74, 0.77]}"
Mug,8692,17461,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.39, 0.68]}"
Mug,3330,6592,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.7, 0.68]}"
Mug,9271,18513,only triangles,"{'min': [-0.72, -0.82, -0.57], 'max': [1.02, 0.83, 0.56]}"
Gun,3835,7618,only triangles,"{'min': [-1.08, -0.27, -0.13], 'max': [0.78, 0.46, 0.17]}"
Gun,502,932,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.09, 0.98]}"
Gun,5308,10332,only triangles,"{'min': [-1.05, -0.36, -0.11], 'max': [0.8, 0.41, 0.1]}"
Gun,1064,2088,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.56, 0.11]}"
Gun,1414,2538,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.1, 0.31, 0.98]}"
Gun,1070,1832,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.1, 0.16, 0.98]}"
Gun,364,704,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.15, 0.58, 0.98]}"
Gun,550,926,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.09, 0.3]}"
Gun,735,1394,only triangles,"{'min': [-0.82, -0.55, -0.11], 'max': [1.02, 0.6, 0.07]}"
Gun,2823,5500,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.06, 0.12, 0.98]}"
Gun,18283,36520,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.23, 0.75, 0.98]}"
Gun,15682,31098,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.17, 0.57, 0.98]}"
Gun,630,1160,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.09, 0.28]}"
Gun,280,550,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.34, 0.98]}"
Gun,4950,10198,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.7, 0.98]}"
Gun,2162,4300,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.47, 0.17]}"
Gun,27911,55732,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.52, 0.33]}"
Gun,293,558,only triangles,"{'min': [-0.76, -0.43, -0.17], 'max': [1.05, 0.62, 0.12]}"
Gun,879,1721,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.11, 0.26]}"
Gun,2003,3774,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.08, 0.24, 0.98]}"
Gun,91,130,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.27, 0.64, 0.98]}"
Gun,1460,2464,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.66, 0.16]}"
Gun,1305,2216,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.07, 0.21, 0.98]}"
Gun,4462,8734,only triangles,"{'min': [-1.02, -0.33, -0.13], 'max': [0.83, 0.34, 0.11]}"
Gun,10850,21237,only triangles,"{'min': [-0.82, -0.41, -0.08], 'max': [0.95, 0.49, 0.11]}"
Gun,3278,6484,only triangles,"{'min': [-1.01, -0.58, -0.17], 'max': [0.68, 0.36, 0.18]}"
Gun,300,564,only triangles,"{'min': [-0.54, -0.31, -0.09], 'max': [1.01, 0.29, 0.06]}"
Gun,4651,9270,only triangles,"{'min': [-0.9, -0.55, -0.14], 'max': [1.0, 0.48, 0.16]}"
Gun,364,704,only triangles,"{'min': [-0.77, -0.44, -0.11], 'max': [0.98, 0.41, 0.1]}"
Gun,28389,56646,only triangles,"{'min': [-1.23, -0.41, -0.16], 'max': [0.63, 0.57, 0.18]}"
Gun,302,572,only triangles,"{'min': [-0.79, -0.45, -0.15], 'max': [1.03, 0.55, 0.1]}"
Gun,3338,6668,only triangles,"{'min': [-0.75, -0.4, -0.22], 'max': [1.14, 0.7, 0.12]}"
Gun,2121,4229,only triangles,"{'min': [-0.65, -0.26, -0.06], 'max': [1.01, 0.22, 0.07]}"
Gun,11855,23596,only triangles,"{'min': [-0.84, -0.3, -0.12], 'max': [0.98, 0.28, 0.12]}"
Gun,4978,10640,only triangles,"{'min': [-0.78, -0.61, -0.13], 'max': [1.01, 0.45, 0.15]}"
Gun,17250,34169,only triangles,"{'min': [-0.75, -0.58, -0.13], 'max': [1.0, 0.31, 0.14]}"
Gun,16140,31917,only triangles,"{'min': [-0.48, -0.44, -0.15], 'max': [1.01, 0.36, 0.1]}"
Gun,438,640,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.27, 0.11]}"
Gun,370,668,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.15, 0.55]}"
Gun,1094,1945,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.69, 0.14]}"
Gun,1238,2428,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.61, 0.13]}"
Gun,1085,3260,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.16, 0.53, 0.98]}"
Gun,7722,15199,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.07, 0.25, 0.98]}"
Gun,833,1654,only triangles,"{'min': [-0.8, -0.45, -0.1], 'max': [0.78, 0.43, 0.15]}"
Gun,460,828,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.16, 0.96]}"
Gun,485,910,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.27, 0.98]}"
Gun,3330,6623,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.15, 0.06]}"
Gun,502,922,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.14, 0.56]}"
Gun,767,1500,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.12, 0.42, 0.98]}"
Gun,140,252,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.07, 0.24, 0.98]}"
Gun,13440,26860,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.69, 0.27]}"
Gun,1995,3772,only triangles,"{'min': [-0.89, -0.14, -0.07], 'max': [0.97, 0.26, 0.04]}"
Gun,293,560,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.62, 0.98]}"
Gun,3285,6538,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.34, 0.07]}"
Gun,4651,9270,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.72, 0.2]}"
Gun,1847,3500,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.18, 0.69, 0.98]}"
Gun,1190,2302,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.08, 0.24, 0.98]}"
Gun,1181,2291,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.5, 0.17]}"
Train,4521,26739,only triangles,"{'min': [1.56, 1.32, 0.0], 'max': [3.45, 7.84, 2.48]}"
Train,7753,32214,only triangles,"{'min': [-0.01, -3.51, -0.1], 'max': [3.24, 42.21, 4.72]}"
Train,4274,33993,only triangles,"{'min': [-27.29, 0.0, 0.0], 'max': [18.22, 3.56, 5.72]}"
Train,8615,43260,only triangles,"{'min': [-1.12, 0.78, 0.04], 'max': [37.51, 3.63, 3.69]}"
Train,174,316,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.51, 0.38]}"
Train,5913,37149,only triangles,"{'min': [-25.61, 0.15, 0.46], 'max': [-8.08, 3.43, 6.78]}"
Train,5303,10241,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.3, 0.4, 0.98]}"
Train,333,574,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.21, 0.37, 0.98]}"
Train,4658,8999,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.33, 0.47, 0.98]}"
Train,4390,25806,only triangles,"{'min': [4.05, -3.03, -0.09], 'max': [9.63, 26.32, 5.82]}"
Train,5520,10581,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.3, 0.38, 0.98]}"
Train,8239,16328,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.27, 0.98]}"
Train,309,573,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.32, 0.57, 0.98]}"
Train,11299,22000,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.17, 0.28, 0.98]}"
Train,7243,42255,only triangles,"{'min': [-0.0, -0.0, 0.0], 'max': [0.13, 0.03, 0.04]}"
Train,5037,29523,only triangles,"{'min': [0.86, 0.51, 0.0], 'max': [2.76, 5.84, 3.05]}"
Train,1400,2568,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.4, 0.38]}"
Train,10979,68304,only triangles,"{'min': [0.83, 0.88, 0.27], 'max': [2.5, 12.27, 2.73]}"
Train,8721,43209,only triangles,"{'min': [-25.72, -325.6, -39.61], 'max': [48.97, 247.99, 97.95]}"
Train,5909,32868,only triangles,"{'min': [-6.92, -7.39, 0.0], 'max': [-1.11, 7.0, 5.24]}"
Train,454,3024,only triangles,"{'min': [-0.55, 2.09, 3.06], 'max': [0.55, 10.53, 4.56]}"
Train,6415,39822,only triangles,"{'min': [0.54, 0.91, -0.99], 'max': [3.83, 63.68, 2.89]}"
Train,5450,36372,only triangles,"{'min': [-3.78, 0.51, 0.02], 'max': [0.63, 22.29, 5.88]}"
Train,4400,7716,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.27, 0.43, 0.98]}"
Train,13612,85308,only triangles,"{'min': [0.76, -5.32, 0.0], 'max': [3.79, 12.04, 5.4]}"
Train,3012,16074,only triangles,"{'min': [0.39, -0.0, 0.0], 'max': [15.54, 2.45, 4.75]}"
Train,4469,25020,only triangles,"{'min': [-74.65, 18.6, 1.18], 'max': [-68.88, 26.31, 4.87]}"
Train,1257,8559,only triangles,"{'min': [2.63, -3.43, -0.01], 'max': [14.63, -1.55, 2.72]}"
Train,2424,13485,only triangles,"{'min': [-1.71, -3.71, 0.02], 'max': [2.33, 23.51, 3.98]}"
Train,4886,36708,only triangles,"{'min': [1.49, -1.03, 0.6], 'max': [2.96, 3.53, 2.61]}"
House,607,703,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.48, 0.94]}"
House,1034,2048,only triangles,"{'min': [-0.8, -0.91, -0.34], 'max': [1.03, 0.81, 0.58]}"
House,284,417,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.58, 0.46, 0.98]}"
House,284,417,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.58, 0.46, 0.98]}"
House,1681,3304,only triangles,"{'min': [-0.76, -0.94, -0.23], 'max': [1.17, 0.91, 0.5]}"
House,28000,55333,only triangles,"{'min': [-1.06, -0.79, -0.46], 'max': [0.73, 0.68, 0.44]}"
House,17182,40698,only triangles,"{'min': [-0.81, -1.0, -0.52], 'max': [0.98, 0.78, 0.39]}"
House,2086,2283,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.68, 0.44, 0.98]}"
House,200,216,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.39, 0.56]}"
House,411,906,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.65, 0.47, 0.98]}"
House,905,1696,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.25, 0.54]}"
House,5500,10208,only triangles,"{'min': [-0.79, -0.63, -0.25], 'max': [1.06, 0.48, 0.5]}"
House,10194,19412,only triangles,"{'min': [-0.71, -0.7, -0.49], 'max': [0.93, 0.99, 0.48]}"
House,495,768,only triangles,"{'min': [-1.13, -0.74, -0.35], 'max': [0.54, 0.57, 0.7]}"
House,2385,5116,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.83, 0.74]}"
House,1455,2370,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.48, 0.47]}"
House,6349,13009,only triangles,"{'min': [-0.73, -0.8, -0.47], 'max': [1.06, 1.01, 0.37]}"
House,20615,35236,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.28, 0.69]}"
House,2557,5111,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.74, 0.77]}"
House,8465,16975,only triangles,"{'min': [-0.61, -0.78, -0.94], 'max': [1.0, 0.78, 0.68]}"
House,28394,62973,only triangles,"{'min': [-0.86, -0.92, -0.39], 'max': [0.88, 0.85, 0.52]}"
House,119,184,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.35, 0.5]}"
House,22,26,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.66, 0.98, 0.98]}"
House,220,240,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.35, 0.49]}"
House,35,48,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.31, 0.39]}"
House,2380,4236,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.22, 0.89]}"
House,722,1207,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.33, 0.96]}"
House,1686,2832,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.45, 0.72]}"
House,966,1275,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.17, 0.48]}"
House,2852,5384,only triangles,"{'min': [-0.57, -0.57, -0.88], 'max': [1.01, 0.69, 0.44]}"
House,1718,2800,only triangles,"{'min': [-0.92, -0.92, -0.4], 'max': [0.79, 0.8, 0.34]}"
House,46252,90161,only triangles,"{'min': [-0.73, -0.99, -0.54], 'max': [1.01, 0.75, 0.44]}"
House,14312,27982,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.56, 0.95]}"
House,27486,50407,only triangles,"{'min': [-1.08, -0.83, -0.46], 'max': [0.75, 0.87, 0.48]}"
House,8511,15800,only triangles,"{'min': [-0.76, -0.63, -0.37], 'max': [1.01, 0.22, 0.43]}"
House,7306,15272,only triangles,"{'min': [-0.59, -0.79, -0.64], 'max': [0.95, 0.77, 0.59]}"
House,34797,66144,only triangles,"{'min': [-1.01, -0.93, -0.42], 'max': [0.72, 0.83, 0.61]}"
House,15615,68220,only triangles,"{'min': [-0.94, -0.88, -0.4], 'max': [0.8, 0.84, 0.34]}"
House,356,532,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.59, 0.19, 0.98]}"
House,25131,46904,only triangles,"{'min': [-0.8, -0.63, -0.97], 'max': [0.78, 0.45, 0.4]}"
House,1216,2109,only triangles,"{'min': [-0.81, -0.82, -0.63], 'max': [0.87, 0.8, 0.64]}"
House,25,22,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.68, 0.6, 0.98]}"
House,4748,8520,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.68, 0.76]}"
House,762,1502,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.71, 0.98, 0.9]}"
House,221,328,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.68, 0.52, 0.98]}"
House,813,1587,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.83, 0.72]}"
Chess,242,480,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.82, 0.98, 0.82]}"
Chess,380,756,only triangles,"{'min': [-0.19, -0.14, -0.14], 'max': [0.25, 0.14, 0.14]}"
Chess,4002,8000,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.65, 0.98, 0.65]}"
Chess,214,419,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.41, 0.98, 0.41]}"
Chess,7339,14472,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.97, 0.27, 0.98]}"
Chess,25650,50984,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.27, 0.97]}"
Chess,16803,32997,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.56, 0.15, 0.98]}"
Chess,1182,2360,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.44, 0.98, 0.44]}"
Chess,2386,4750,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.63, 0.98, 0.62]}"
Chess,60667,121343,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.19, 0.98]}"
Chess,282,560,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.44, 0.98, 0.44]}"
Chess,242,480,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.82, 0.98, 0.82]}"
Chess,154,304,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.53, 0.98, 0.53]}"
Chess,416,828,only triangles,"{'min': [-0.23, -0.13, -0.13], 'max': [0.35, 0.13, 0.13]}"
Chess,250,496,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.45, 0.98, 0.45]}"
